campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM002680,C00287,Contact,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-17,False,True,C00287
CM002681,L00524,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-24,True,True,L00524
CM002682,L00524,Lead,CAM0053,Email Campaign 053,Email,Clicked,True,2025-05-31,False,True,L00524
CM002683,L00524,Lead,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-01-23,False,True,L00524
CM002684,C00148,Contact,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-13,False,True,C00148
CM002685,C00148,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Responded,True,2023-11-12,False,True,C00148
CM002686,C00204,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Clicked,True,2023-12-20,False,True,C00204
CM002687,C00204,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Clicked,True,2024-08-17,False,True,C00204
CM002688,C00221,Contact,CAM0058,Webinar Campaign 058,Webinar,No Show,True,2026-05-24,False,True,C00221
CM002689,C00221,Contact,CAM0023,Webinar Campaign 023,Webinar,Registered,True,2024-05-18,False,True,C00221
CM002690,C00221,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Clicked,True,2023-02-21,False,True,C00221
CM002691,L00421,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-28,True,True,C00347
CM002692,L00393,Lead,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-27,False,True,C00355
CM002693,C00216,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-11-11,False,False,C00216
CM002694,C00216,Contact,CAM0050,Webinar Campaign 050,Webinar,Registered,True,2025-09-17,False,True,C00216
CM002695,C00216,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-05-02,False,True,C00216
CM002696,C00216,Contact,CAM0046,Webinar Campaign 046,Webinar,Registered,True,2026-01-04,False,True,C00216
CM002697,C00216,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-03,True,True,C00216
CM002698,L00586,Lead,CAM0048,Event Campaign 048,Event,Attended,True,2025-08-06,False,False,L00586
CM002699,L00586,Lead,CAM0019,Webinar Campaign 019,Webinar,Attended,True,2024-06-15,False,True,L00586
CM002700,L00439,Lead,CAM0040,Webinar Campaign 040,Webinar,Attended,True,2023-12-22,False,True,L00439
CM002701,L00439,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Clicked,True,2024-01-07,False,True,L00439
CM002702,L00439,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Responded,True,2023-09-03,False,True,L00439
CM002703,L00221,Lead,CAM0060,Event Campaign 060,Event,No Show,True,2026-04-17,False,True,C00111
CM002704,L00221,Lead,CAM0031,Email Campaign 031,Email,Responded,True,2024-03-09,False,False,C00111
CM002705,L00467,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-08,False,True,C00287
CM002706,L00467,Lead,CAM0029,Webinar Campaign 029,Webinar,No Show,True,2024-02-03,False,True,C00287
CM002707,C00381,Contact,CAM0058,Webinar Campaign 058,Webinar,Attended,True,2026-05-22,False,True,C00381
CM002708,L00313,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-23,False,True,C00015
CM002709,L00140,Lead,CAM0056,Webinar Campaign 056,Webinar,Registered,True,2026-04-27,False,True,L00140
CM002710,L00140,Lead,CAM0044,Event Campaign 044,Event,Attended,True,2025-10-24,False,True,L00140
CM002711,L00140,Lead,CAM0044,Event Campaign 044,Event,Attended,True,2025-10-06,False,True,L00140
CM002712,L00486,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-22,True,True,L00486
CM002713,L00486,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-19,True,True,L00486
CM002714,L00486,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-01-20,True,True,L00486
CM002715,L00486,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-04-02,True,True,L00486
CM002716,L00486,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-20,True,True,L00486
CM002717,L00486,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-15,True,True,L00486
CM002718,L00486,Lead,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-30,True,True,L00486
CM002719,L00486,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2024-01-06,True,True,L00486
CM002720,L00486,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-31,True,False,L00486
CM002721,L00486,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-27,True,True,L00486
CM002722,L00486,Lead,CAM0048,Event Campaign 048,Event,Attended,True,2025-07-20,False,True,L00486
CM002723,L00486,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-05-04,False,True,L00486
CM002724,L00486,Lead,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-28,False,True,L00486
CM002725,L00486,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-11,True,True,L00486
CM002726,C00076,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-29,False,True,C00076
CM002727,L00145,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-24,False,True,L00145
CM002728,L00248,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Clicked,True,2025-07-14,False,True,L00248
CM002729,L00054,Lead,CAM0003,Event Campaign 003,Event,Attended,True,2023-10-26,False,True,C00034
CM002730,L00054,Lead,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-06-21,False,True,C00034
CM002731,L00038,Lead,CAM0056,Webinar Campaign 056,Webinar,Registered,True,2026-04-20,False,True,L00038
CM002732,L00038,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-03-12,False,True,L00038
CM002733,C00223,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,False,True,C00223
CM002734,C00223,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-05-11,False,True,C00223
CM002735,C00289,Contact,CAM0051,Webinar Campaign 051,Webinar,No Show,True,2025-03-16,False,True,C00289
CM002736,C00289,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-15,True,False,C00289
CM002737,L00093,Lead,CAM0008,Email Campaign 008,Email,Responded,True,2023-04-24,False,True,L00093
CM002738,L00471,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-14,False,True,C00392
CM002739,L00471,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-21,True,True,C00392
CM002740,L00471,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-17,True,True,C00392
CM002741,L00471,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-29,True,True,C00392
CM002742,L00471,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-14,False,True,C00392
CM002743,L00471,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-28,True,True,C00392
CM002744,L00471,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-16,True,True,C00392
CM002745,L00471,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-27,True,True,C00392
CM002746,L00471,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-06,True,True,C00392
CM002747,L00471,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,C00392
CM002748,L00471,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-01,True,False,C00392
CM002749,C00179,Contact,CAM0056,Webinar Campaign 056,Webinar,Registered,True,2026-05-05,False,True,C00179
CM002750,L00383,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-22,False,True,L00383
CM002751,L00383,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-03,False,True,L00383
CM002752,L00383,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-22,False,True,L00383
CM002753,L00441,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,L00441
CM002754,L00441,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-17,False,True,L00441
CM002755,L00441,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Clicked,True,2023-04-09,False,True,L00441
CM002756,L00441,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-21,True,False,L00441
CM002757,L00441,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-27,True,True,L00441
CM002758,L00441,Lead,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-04,True,False,L00441
CM002759,L00441,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00441
CM002760,L00441,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-08-14,True,True,L00441
CM002761,L00441,Lead,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-28,True,True,L00441
CM002762,L00441,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-30,True,True,L00441
CM002763,L00441,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-14,True,True,L00441
CM002764,L00441,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-07,True,True,L00441
CM002765,L00441,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-29,True,True,L00441
CM002766,L00441,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-24,True,True,L00441
CM002767,L00441,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-06,True,True,L00441
CM002768,L00441,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-04,True,True,L00441
CM002769,L00441,Lead,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-15,True,True,L00441
CM002770,L00495,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Responded,True,2023-04-24,False,True,L00495
CM002771,L00495,Lead,CAM0053,Email Campaign 053,Email,Responded,True,2025-05-15,False,True,L00495
CM002772,L00495,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-24,True,True,L00495
CM002773,L00495,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-23,True,True,L00495
CM002774,L00495,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,L00495
CM002775,L00495,Lead,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-03,True,True,L00495
CM002776,L00495,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-29,True,True,L00495
CM002777,L00495,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-20,True,True,L00495
CM002778,L00495,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-10,True,True,L00495
CM002779,L00495,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-24,True,True,L00495
CM002780,L00495,Lead,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-26,True,True,L00495
CM002781,L00495,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Clicked,True,2025-11-28,False,False,L00495
CM002782,L00495,Lead,CAM0041,Email Campaign 041,Email,Responded,True,2025-05-03,False,True,L00495
CM002783,L00495,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-07,True,True,L00495
CM002784,L00495,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-13,True,True,L00495
CM002785,L00495,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-24,True,True,L00495
CM002786,C00390,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-30,False,True,C00390
CM002787,C00390,Contact,CAM0032,Webinar Campaign 032,Webinar,Attended,True,2023-05-11,False,True,C00390
CM002788,L00029,Lead,CAM0060,Event Campaign 060,Event,No Show,True,2026-05-10,False,True,L00029
CM002789,L00598,Lead,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-26,False,True,L00598
CM002790,L00598,Lead,CAM0029,Webinar Campaign 029,Webinar,Registered,True,2024-02-12,False,True,L00598
CM002791,L00598,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-09,True,True,L00598
CM002792,L00598,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-26,False,True,L00598
CM002793,L00526,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-19,True,False,L00526
CM002794,L00526,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-11-01,False,True,L00526
CM002795,L00526,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-12,True,True,L00526
CM002796,L00526,Lead,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-07-31,True,True,L00526
CM002797,L00526,Lead,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-16,True,True,L00526
CM002798,L00526,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-07,True,True,L00526
CM002799,L00526,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-11,True,True,L00526
CM002800,L00526,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-28,False,True,L00526
CM002801,L00526,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-04-28,True,False,L00526
CM002802,L00526,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-17,True,True,L00526
CM002803,L00526,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-26,True,False,L00526
CM002804,L00025,Lead,CAM0046,Webinar Campaign 046,Webinar,Attended,True,2025-12-31,False,True,L00025
CM002805,L00367,Lead,CAM0040,Webinar Campaign 040,Webinar,Attended,True,2023-12-16,False,True,L00367
CM002806,L00367,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-25,True,True,L00367
CM002807,L00367,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-10,True,True,L00367
CM002808,L00367,Lead,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-04,True,True,L00367
CM002809,L00367,Lead,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-27,True,True,L00367
CM002810,L00367,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-18,True,True,L00367
CM002811,L00367,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-31,True,True,L00367
CM002812,L00367,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-11,True,False,L00367
CM002813,L00367,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-30,True,True,L00367
CM002814,L00367,Lead,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-05-27,True,True,L00367
CM002815,L00367,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-21,True,True,L00367
CM002816,L00367,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-27,True,True,L00367
CM002817,L00367,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-08-03,True,True,L00367
CM002818,L00237,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-28,True,True,L00237
CM002819,L00237,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-03-02,True,True,L00237
CM002820,L00237,Lead,CAM0035,Event Campaign 035,Event,Registered,True,2025-01-12,False,True,L00237
CM002821,L00237,Lead,CAM0020,Event Campaign 020,Event,Attended,True,2023-12-06,False,True,L00237
CM002822,L00314,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-23,False,True,L00314
CM002823,C00244,Contact,CAM0056,Webinar Campaign 056,Webinar,No Show,True,2026-04-13,False,True,C00244
CM002824,L00196,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-20,True,True,L00196
CM002825,L00196,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-19,True,True,L00196
CM002826,L00196,Lead,CAM0035,Event Campaign 035,Event,Registered,True,2025-01-10,False,True,L00196
CM002827,L00196,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-29,True,True,L00196
CM002828,L00196,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-21,True,True,L00196
CM002829,L00196,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,L00196
CM002830,C00039,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-07,False,True,C00039
CM002831,C00039,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-20,False,True,C00039
CM002832,C00333,Contact,CAM0037,Email Campaign 037,Email,Clicked,True,2024-03-04,False,True,C00333
CM002833,L00188,Lead,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-02-14,False,True,L00188
CM002834,L00188,Lead,CAM0032,Webinar Campaign 032,Webinar,Registered,True,2023-05-13,False,True,L00188
CM002835,L00188,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Clicked,True,2024-11-18,False,True,L00188
CM002836,L00023,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-26,True,False,L00023
CM002837,L00023,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-27,True,True,L00023
CM002838,L00023,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Clicked,True,2023-05-01,False,False,L00023
CM002839,L00023,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Responded,True,2023-02-15,False,False,L00023
CM002840,L00023,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-19,True,True,L00023
CM002841,L00023,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-23,True,True,L00023
CM002842,L00023,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-28,True,True,L00023
CM002843,L00023,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-29,False,False,L00023
CM002844,L00023,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-15,True,True,L00023
CM002845,L00368,Lead,CAM0008,Email Campaign 008,Email,Clicked,True,2023-05-13,False,False,L00368
CM002846,L00095,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-03-17,False,True,C00088
CM002847,L00095,Lead,CAM0011,Webinar Campaign 011,Webinar,Attended,True,2024-01-26,False,True,C00088
CM002848,C00274,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-05-02,False,True,C00274
CM002849,C00117,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-26,True,True,C00117
CM002850,C00030,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-18,True,True,C00030
CM002851,C00030,Contact,CAM0030,Event Campaign 030,Event,Sent,False,2023-09-16,True,False,C00030
CM002852,C00030,Contact,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-30,True,True,C00030
CM002853,C00030,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-14,True,True,C00030
CM002854,C00030,Contact,CAM0038,Email Campaign 038,Email,Responded,True,2023-02-03,False,False,C00030
CM002855,C00030,Contact,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-23,True,False,C00030
CM002856,C00030,Contact,CAM0035,Event Campaign 035,Event,No Show,True,2025-01-14,False,True,C00030
CM002857,C00030,Contact,CAM0038,Email Campaign 038,Email,Clicked,True,2023-02-22,False,True,C00030
CM002858,C00030,Contact,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-07,True,True,C00030
CM002859,C00030,Contact,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-26,True,True,C00030
CM002860,C00030,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-08,True,True,C00030
CM002861,C00030,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-21,False,True,C00030
CM002862,C00030,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-26,True,True,C00030
CM002863,C00030,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-13,True,True,C00030
CM002864,C00133,Contact,CAM0030,Event Campaign 030,Event,Attended,True,2023-09-16,False,False,C00133
CM002865,C00133,Contact,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-24,False,True,C00133
CM002866,C00133,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Clicked,True,2025-06-24,False,True,C00133
CM002867,C00133,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-28,False,False,C00133
CM002868,C00133,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-14,False,True,C00133
CM002869,L00152,Lead,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-04-14,False,True,L00152
CM002870,L00414,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-06,True,True,L00414
CM002871,L00414,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-02,True,True,L00414
CM002872,L00414,Lead,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-14,True,True,L00414
CM002873,L00414,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-22,True,True,L00414
CM002874,L00414,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Clicked,True,2023-02-25,False,True,L00414
CM002875,L00414,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-29,False,True,L00414
CM002876,C00324,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-25,True,True,C00324
CM002877,C00324,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-17,True,False,C00324
CM002878,C00324,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2026-01-09,True,True,C00324
CM002879,C00324,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-24,True,True,C00324
CM002880,C00324,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Responded,True,2023-05-04,False,True,C00324
CM002881,C00324,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-26,True,True,C00324
CM002882,C00324,Contact,CAM0020,Event Campaign 020,Event,Registered,True,2023-12-25,False,True,C00324
CM002883,C00324,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-26,True,True,C00324
CM002884,C00324,Contact,CAM0032,Webinar Campaign 032,Webinar,No Show,True,2023-05-18,False,True,C00324
CM002885,C00324,Contact,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-03,True,True,C00324
CM002886,C00324,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-12,True,True,C00324
CM002887,C00324,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-29,True,True,C00324
CM002888,L00125,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-01,True,True,L00125
CM002889,L00125,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-13,False,True,L00125
CM002890,L00125,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Responded,True,2023-11-21,False,True,L00125
CM002891,L00125,Lead,CAM0011,Webinar Campaign 011,Webinar,No Show,True,2024-01-09,False,True,L00125
CM002892,L00125,Lead,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-08-18,True,True,L00125
CM002893,L00125,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-07-03,True,True,L00125
CM002894,L00125,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-27,True,True,L00125
CM002895,L00125,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-05-09,True,True,L00125
CM002896,L00125,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-23,True,True,L00125
CM002897,L00125,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-05-01,True,True,L00125
CM002898,L00125,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-11-24,True,True,L00125
CM002899,L00125,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-29,True,True,L00125
CM002900,L00125,Lead,CAM0030,Event Campaign 030,Event,Sent,False,2023-09-08,True,True,L00125
CM002901,C00385,Contact,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-18,False,True,C00385
CM002902,C00385,Contact,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-06-27,False,True,C00385
CM002903,L00428,Lead,CAM0025,Event Campaign 025,Event,Attended,True,2023-03-23,False,False,L00428
CM002904,L00428,Lead,CAM0049,Webinar Campaign 049,Webinar,Registered,True,2025-10-27,False,True,L00428
CM002905,L00350,Lead,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-22,False,True,L00350
CM002906,L00350,Lead,CAM0008,Email Campaign 008,Email,Clicked,True,2023-05-12,False,True,L00350
CM002907,L00350,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-29,False,True,L00350
CM002908,L00018,Lead,CAM0051,Webinar Campaign 051,Webinar,No Show,True,2025-03-05,False,True,C00131
CM002909,L00018,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-07-01,False,True,C00131
CM002910,L00018,Lead,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-19,False,True,C00131
CM002911,L00018,Lead,CAM0058,Webinar Campaign 058,Webinar,Attended,True,2026-05-11,False,True,C00131
CM002912,C00007,Contact,CAM0057,Event Campaign 057,Event,No Show,True,2026-05-26,False,True,C00007
CM002913,C00007,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-08,True,True,C00007
CM002914,C00007,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Clicked,True,2023-02-21,False,True,C00007
CM002915,C00007,Contact,CAM0003,Event Campaign 003,Event,No Show,True,2023-11-06,False,True,C00007
CM002916,C00016,Contact,CAM0025,Event Campaign 025,Event,Attended,True,2023-03-18,False,True,C00016
CM002917,C00016,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-17,False,True,C00016
CM002918,C00016,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-23,True,True,C00016
CM002919,C00016,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-21,False,False,C00016
CM002920,L00179,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-28,True,True,L00179
CM002921,L00179,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-23,True,True,L00179
CM002922,L00179,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-20,True,True,L00179
CM002923,L00179,Lead,CAM0001,Email Campaign 001,Email,Clicked,True,2024-10-10,False,True,L00179
CM002924,L00179,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-30,True,True,L00179
CM002925,L00179,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-04-11,True,True,L00179
CM002926,L00179,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-20,False,True,L00179
CM002927,L00179,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-29,True,True,L00179
